Year;Qtr;Risk Class;Type;Car-years of Exposure;Bodily Injury;Property Damage;Comprehensive;Collision;Personal Injury;Bodily Injury;Property Damage;Comprehensive;Collision;Personal Injury
2016;2;MSL;Commercial;2.741;31;250;638;376;66;703.292;810.862;1.291.464;1.211.846;209.113
2016;2;LYL;Commercial;1.117;26;122;294;176;49;521.319;394.425;453.403;628.916;291.523
2016;2;LSA;Commercial;7.441;114;879;767;1.579;258;3.435.620;2.536.238;1.080.987;3.908.182;2.622.007
2016;2;LMA;Commercial;7.011;213;703;410;1.200;174;3.135.027;1.663.552;317.736;3.706.687;893.676
2016;2;SYL;Commercial;914;35;98;121;123;43;414.080;291.335;109.734;399.667;189.799
2016;2;MYL;Commercial;654;26;79;131;109;25;371.367;249.969;95.078;357.362;115.194
2016;2;MYH;Commercial;1.818;61;215;693;466;172;1.159.196;882.746;684.983;1.479.065;926.041
2016;2;LML;Commercial;7.085;58;629;2.105;921;245;953.470;1.285.104;1.939.206;1.686.491;1.302.385
2016;2;MSA;Commercial;5.063;80;602;1.031;1.143;224;1.776.086;2.012.353;1.255.681;3.373.094;1.015.446
2016;2;LYA;Commercial;1.489;50;194;287;268;80;1.052.823;636.867;255.970;938.308;764.965
2016;2;MMA;Commercial;7.458;238;949;1.771;1.476;327;3.523.237;3.039.005;2.217.618;5.121.650;4.007.082
2016;2;LYH;Commercial;1.031;36;133;185;219;51;636.324;418.250;197.259;660.590;445.981
2016;2;SSA;Commercial;1.786;61;223;692;253;284;1.186.382;410.128;475.985;839.690;1.609.275
2016;2;MML;Commercial;6.082;155;705;1.748;879;253;2.374.792;2.233.448;1.053.110;2.806.872;499.458
2016;2;LMH;Commercial;5.961;98;849;1.779;1.420;286;3.921.330;3.108.211;1.627.352;5.073.509;3.120.726
2016;2;SSL;Commercial;3.244;121;385;1.090;568;136;1.633.529;1.161.912;903.829;1.728.791;334.065
2016;2;SSH;Commercial;2.930;99;454;995;657;101;1.531.569;1.906.122;2.247.656;3.062.049;413.632
2016;2;MMH;Commercial;5.294;250;862;1.082;1.321;315;3.165.358;2.473.308;1.232.839;3.951.893;882.396
2016;2;SYA;Commercial;1.652;75;266;95;397;149;1.104.115;966.535;71.013;1.366.116;836.308
2016;2;LSH;Commercial;2.553;124;472;385;978;312;2.135.717;1.383.927;386.027;3.384.661;1.779.000
2016;2;SYH;Commercial;1.315;69;279;242;501;10;752.759;720.833;394.209;1.298.531;59.971
2016;2;MSH;Commercial;6.044;314;1.152;2.191;1.192;145;4.442.333;2.944.609;1.706.290;3.732.158;797.772
2016;2;SMH;Commercial;3.036;123;559;1.408;1.011;153;1.630.619;2.072.737;961.096;3.465.450;512.143
2016;3;SML;Commercial;6.991;50;893;525;1.538;214;913.624;1.612.552;1.050.954;2.726.610;747.445
2016;3;LSL;Commercial;889;5;73;257;123;19;113.975;229.247;541.062;388.501;102.520
2016;3;MYA;Commercial;981;21;146;125;200;108;270.362;472.119;130.282;662.017;580.387
2016;3;SMA;Commercial;6.848;45;700;1.691;1.340;171;974.714;2.612.258;1.540.150;4.818.940;986.478
2016;3;MSL;Commercial;2.825;30;260;623;387;72;670.456;858.652;1.192.084;1.430.689;251.107
2016;3;LYL;Commercial;1.154;26;126;264;189;46;544.227;410.467;389.298;731.155;298.802
2016;3;LSA;Commercial;7.711;103;991;804;1.646;271;3.335.084;2.703.890;1.209.654;4.362.796;2.434.154
2016;3;LMA;Commercial;7.260;225;809;1.476;1.768;274;4.149.345;1.876.656;1.375.295;6.027.179;1.395.902
2016;3;SYL;Commercial;950;35;104;147;137;49;447.973;312.518;151.044;434.938;191.589
2016;3;MYL;Commercial;681;26;87;158;120;27;381.066;278.064;132.175;395.592;124.898
2016;3;MYH;Commercial;1.883;62;210;106;479;72;1.426.089;884.726;128.435;1.588.338;397.570
2016;3;LML;Commercial;7.373;61;688;2.728;988;218;1.019.127;1.438.063;3.455.062;2.056.415;1.257.954
2016;3;MSA;Commercial;5.207;80;640;971;1.150;229;1.856.251;2.087.331;1.334.869;3.542.292;1.023.804
2016;3;LYA;Commercial;1.542;52;198;303;282;124;1.072.359;664.066;321.825;982.010;1.239.504
2016;3;MMA;Commercial;7.717;237;969;1.809;1.517;393;3.474.006;3.348.500;2.272.644;5.510.408;4.696.159
2016;3;LYH;Commercial;1.070;35;143;179;214;57;620.726;434.241;200.378;672.251;551.832
2016;3;SSA;Commercial;1.850;61;233;167;406;272;1.527.485;427.069;139.946;1.445.511;1.676.683
2016;3;MML;Commercial;6.296;154;726;2.137;986;246;2.635.127;2.387.300;1.437.559;3.417.286;575.940
2016;3;LMH;Commercial;6.166;90;904;1.572;1.472;307;3.365.074;3.394.444;1.632.219;5.473.514;3.281.244
2016;3;SSL;Commercial;3.346;123;393;1.105;584;114;1.674.937;1.230.702;972.976;1.794.361;332.603
2016;3;SSH;Commercial;3.042;103;497;830;692;121;1.630.847;2.121.189;1.064.673;3.205.505;474.822
2016;3;MMH;Commercial;5.460;263;914;1.121;1.388;295;3.163.089;2.782.254;1.514.384;4.267.038;965.778
2016;3;SYA;Commercial;1.711;77;268;300;553;42;1.463.332;942.996;274.404;2.011.521;240.624
2016;3;LSH;Commercial;2.644;131;517;989;592;267;2.626.067;1.465.762;1.201.070;2.032.530;1.585.186
2016;3;SYH;Commercial;1.359;70;299;260;508;8;948.210;825.696;460.646;1.308.955;57.477
2016;3;MSH;Commercial;6.259;325;1.178;997;1.759;151;5.509.997;3.121.476;941.815;5.743.372;821.424
2016;3;SMH;Commercial;3.169;121;564;1.453;963;168;1.606.320;2.130.342;1.430.378;3.696.466;485.664
2016;4;SML;Commercial;6.976;53;852;514;1.497;188;900.917;1.519.595;891.395;2.840.576;660.291
2016;4;LSL;Commercial;868;5;75;179;125;17;129.253;232.262;332.420;425.461;116.532
2016;4;MYA;Commercial;971;22;139;60;434;35;222.341;489.648;64.835;1.309.590;179.088
2016;4;SMA;Commercial;6.779;46;644;2.350;1.059;279;796.025;2.549.715;2.284.652;3.561.248;1.567.543
2016;4;MSL;Commercial;2.800;29;250;481;380;61;638.872;888.116;947.404;1.456.757;238.277
2016;4;LYL;Commercial;1.143;26;124;236;187;49;551.358;451.243;404.861;762.434;319.166
2016;4;LSA;Commercial;7.669;105;949;738;1.566;279;3.262.460;2.815.913;1.436.293;4.395.487;2.642.276
2016;4;LMA;Commercial;7.186;228;743;748;1.049;183;3.327.922;1.905.532;744.791;3.238.159;950.036
2016;4;SYL;Commercial;942;34;102;128;137;43;449.142;328.892;168.417;492.557;191.483
2016;4;MYL;Commercial;675;25;86;136;121;28;375.606;291.921;142.200;456.975;123.281
2016;4;MYH;Commercial;1.863;60;200;240;262;197;1.113.926;935.684;310.219;794.248;1.108.571
2016;4;LML;Commercial;7.202;61;647;2.078;1.014;231;988.010;1.387.080;2.448.800;2.245.602;1.276.053
2016;4;MSA;Commercial;5.005;85;616;978;1.090;232;1.874.670;2.156.732;1.935.229;3.566.851;1.050.753
2016;4;LYA;Commercial;1.540;53;191;266;285;121;1.102.416;632.331;261.012;1.029.744;935.885
2016;4;MMA;Commercial;7.654;246;940;1.541;1.524;395;3.610.753;3.210.892;2.297.543;5.814.440;4.384.002
2016;4;LYH;Commercial;1.063;38;141;173;213;63;658.597;454.970;298.729;684.354;552.467
2016;4;SSA;Commercial;1.831;62;219;661;617;157;1.247.554;453.888;599.779;2.028.825;931.255
2016;4;MML;Commercial;6.237;147;714;1.726;1.014;241;2.803.224;2.406.656;1.300.852;3.615.154;593.056
2016;4;LMH;Commercial;6.093;98;855;1.321;1.362;296;3.819.586;3.296.088;1.890.412;5.562.483;3.149.074
2016;4;SSL;Commercial;3.334;126;383;1.175;595;137;1.631.947;1.276.593;2.114.831;1.996.985;352.370
2016;4;SSH;Commercial;3.040;108;481;748;650;123;1.718.284;2.069.560;1.258.160;3.306.833;468.326
2016;4;MMH;Commercial;5.417;252;913;998;1.362;376;3.251.194;2.854.004;1.612.152;4.373.863;994.977
2016;4;SYA;Commercial;1.694;77;251;642;475;41;1.135.956;1.024.045;630.449;1.618.883;229.605
2016;4;LSH;Commercial;2.617;127;510;567;939;65;2.098.440;1.628.948;750.377;3.164.570;411.161
2016;4;SYH;Commercial;1.349;74;266;227;505;9;905.871;759.269;391.404;1.437.498;62.384
2016;4;MSH;Commercial;6.195;309;1.123;2.163;1.566;769;4.187.337;3.388.914;2.147.436;4.753.279;4.428.217
2016;4;SMH;Commercial;3.149;120;595;1.037;969;164;1.706.001;2.320.267;1.098.773;3.969.520;465.429
2017;1;SML;Commercial;7.013;43;885;546;1.583;197;742.561;1.709.554;973.851;2.846.899;709.867
2017;1;LSL;Commercial;859;4;86;126;138;20;90.205;277.076;210.086;516.955;98.512
2017;1;MYA;Commercial;967;22;143;74;355;100;221.883;499.063;86.699;1.112.075;620.941
2017;1;SMA;Commercial;6.753;47;689;1.791;1.756;169;822.092;2.748.118;1.852.494;5.815.235;1.062.534
2017;1;MSL;Commercial;2.782;30;264;422;415;67;649.717;899.644;609.123;1.491.632;279.213
2017;1;LYL;Commercial;1.139;29;118;212;180;51;566.539;450.903;318.836;790.236;312.710
2017;1;LSA;Commercial;7.652;102;947;746;1.660;274;3.005.987;2.901.988;1.295.780;4.418.794;2.833.033
2017;1;LMA;Commercial;7.159;222;708;757;1.130;178;3.269.957;1.884.560;822.767;3.470.065;1.047.289
2017;1;SYL;Commercial;934;34;107;128;147;45;427.755;345.629;136.719;560.075;222.042
2017;1;MYL;Commercial;671;25;89;131;132;28;380.003;308.478;128.458;500.787;137.964
2017;1;MYH;Commercial;1.856;59;211;299;480;50;1.114.401;970.283;414.469;1.515.474;310.836
2017;1;LML;Commercial;7.142;52;680;1.663;1.112;243;936.677;1.489.676;1.633.597;2.590.600;1.461.511
2017;1;MSA;Commercial;5.047;79;626;896;1.214;238;1.711.482;2.248.537;1.421.367;4.121.364;1.075.508
2017;1;LYA;Commercial;1.532;51;202;309;285;95;1.053.721;704.184;284.553;1.045.482;807.844
2017;1;MMA;Commercial;7.626;242;1.004;1.578;1.610;360;3.609.123;3.450.912;2.022.060;6.306.013;4.260.248
2017;1;LYH;Commercial;1.064;33;140;164;243;61;642.478;477.521;240.331;812.140;560.991
2017;1;SSA;Commercial;1.824;63;221;714;660;47;1.223.496;457.118;687.998;2.179.350;307.042
2017;1;MML;Commercial;6.178;151;813;1.738;1.112;292;2.372.713;2.705.568;1.256.508;4.162.300;630.075
2017;1;LMH;Commercial;6.053;89;851;1.389;1.466;305;3.441.308;3.313.436;1.559.033;5.948.535;3.185.983
2017;1;SSL;Commercial;3.314;128;413;1.198;604;130;1.609.770;1.350.590;1.147.216;2.013.937;359.213
2017;1;SSH;Commercial;3.047;105;492;822;705;113;1.614.686;2.216.949;1.396.927;3.512.458;476.618
2017;1;MMH;Commercial;5.397;237;899;941;1.465;338;3.010.739;2.759.037;1.265.433;4.886.932;954.176
2017;1;SYA;Commercial;1.688;76;266;159;559;41;1.111.184;1.087.006;165.616;1.913.974;268.166
2017;1;LSH;Commercial;2.607;130;492;470;715;343;2.234.165;1.622.314;661.184;2.462.873;2.251.417
2017;1;SYH;Commercial;1.351;69;294;226;541;8;758.088;817.170;356.958;1.468.738;48.058
2017;1;MSH;Commercial;6.172;310;1.180;354;848;510;4.384.125;3.389.601;386.269;2.641.301;3.224.158
2017;1;SMH;Commercial;3.118;134;588;1.171;1.023;174;1.787.388;2.338.704;854.000;4.022.191;507.306
2017;2;SML;Commercial;6.937;46;889;519;1.522;197;687.219;1.609.862;793.344;2.937.762;721.248
2017;2;LSL;Commercial;852;4;68;208;119;16;105.077;218.479;395.390;367.298;95.687
2017;2;MYA;Commercial;958;21;144;203;284;25;205.510;446.132;182.984;902.246;128.744
2017;2;SMA;Commercial;6.692;44;696;2.093;1.465;167;748.283;2.498.957;1.650.595;5.072.265;908.381
2017;2;MSL;Commercial;2.742;28;239;859;359;88;695.308;790.981;2.039.638;1.325.808;264.299
2017;2;LYL;Commercial;1.122;28;112;260;170;50;552.462;412.430;441.627;703.635;281.702
2017;2;LSA;Commercial;7.557;102;931;752;1.582;283;3.498.058;2.685.548;982.377;4.091.674;2.747.363
2017;2;LMA;Commercial;7.090;220;705;2.086;983;180;3.185.666;1.575.123;1.682.719;3.226.022;863.956
2017;2;SYL;Commercial;925;34;105;136;137;51;434.790;335.089;123.107;457.053;212.085
2017;2;MYL;Commercial;667;25;87;144;122;26;394.371;291.843;115.323;412.452;135.750
2017;2;MYH;Commercial;1.839;58;209;104;511;91;1.052.010;847.439;108.760;1.630.246;477.213
2017;2;LML;Commercial;7.159;53;620;2.021;931;221;1.025.907;1.352.109;1.870.821;1.917.176;1.288.222
2017;2;MSA;Commercial;5.083;80;593;878;1.076;230;1.769.098;2.014.679;1.257.314;3.462.117;1.032.269
2017;2;LYA;Commercial;1.506;52;202;310;284;102;1.085.757;701.503;292.916;1.024.271;851.638
2017;2;MMA;Commercial;7.550;237;944;1.897;1.495;357;3.570.699;3.381.899;3.071.247;5.630.080;4.138.749
2017;2;LYH;Commercial;1.053;34;136;173;207;58;678.590;455.884;212.765;626.688;550.714
2017;2;SSA;Commercial;1.807;59;231;733;569;44;1.173.184;407.380;533.327;1.947.721;257.568
2017;2;MML;Commercial;6.114;155;718;2.029;970;222;2.592.289;2.398.574;1.276.262;3.239.939;502.775
2017;2;LMH;Commercial;5.980;91;830;1.410;1.386;277;3.788.760;3.232.163;1.481.671;5.248.544;3.122.494
2017;2;SSL;Commercial;3.279;135;397;1.171;586;127;1.834.788;1.364.974;1.139.906;1.845.778;340.223
2017;2;SSH;Commercial;3.022;100;475;1.830;681;104;1.696.021;2.073.700;6.130.843;3.185.978;449.761
2017;2;MMH;Commercial;5.327;253;870;993;1.378;293;2.931.068;2.641.200;1.317.909;4.403.937;952.407
2017;2;SYA;Commercial;1.672;73;271;291;389;41;1.090.888;919.544;230.092;1.362.163;222.040
2017;2;LSH;Commercial;2.583;128;507;201;1.153;65;2.016.958;1.384.155;211.830;3.810.671;362.982
2017;2;SYH;Commercial;1.338;66;283;227;515;7;806.678;771.553;380.538;1.453.991;69.391
2017;2;MSH;Commercial;6.113;305;1.168;755;1.689;147;4.066.350;2.976.733;618.336;5.307.829;756.064
2017;2;SMH;Commercial;3.082;121;562;1.239;957;177;1.747.041;2.200.519;852.530;3.566.434;492.033
2017;3;SML;Commercial;7.161;41;882;574;1.590;215;722.052;1.651.154;1.163.851;3.168.823;748.555
2017;3;LSL;Commercial;876;4;69;395;122;18;150.686;236.659;1.098.579;415.412;104.373
2017;3;MYA;Commercial;989;21;142;206;355;58;260.680;445.375;206.297;1.038.451;286.731
2017;3;SMA;Commercial;6.911;44;697;403;1.194;176;916.189;2.453.892;364.831;3.896.530;954.618
2017;3;MSL;Commercial;2.821;31;254;676;407;92;778.455;908.853;1.466.097;1.502.278;268.979
2017;3;LYL;Commercial;1.154;29;115;218;181;49;616.750;464.205;351.060;774.549;310.079
2017;3;LSA;Commercial;7.798;93;956;777;1.648;283;2.784.688;2.861.817;1.275.363;4.664.908;2.749.983
2017;3;LMA;Commercial;7.320;228;783;1.896;1.904;186;3.922.556;1.785.950;1.757.776;5.705.824;929.235
2017;3;SYL;Commercial;957;33;107;149;142;45;448.901;354.694;155.442;497.606;207.923
2017;3;MYL;Commercial;692;25;90;151;125;26;364.460;314.959;129.081;440.209;126.759
2017;3;MYH;Commercial;1.898;62;211;654;449;45;1.380.533;880.775;786.461;1.321.776;244.828
2017;3;LML;Commercial;7.417;52;670;2.525;1.018;210;987.681;1.515.913;3.044.022;2.205.280;1.270.148
2017;3;MSA;Commercial;5.217;81;622;872;1.157;235;1.661.903;2.134.716;1.295.107;3.761.685;1.057.511
2017;3;LYA;Commercial;1.553;53;197;316;296;109;1.100.467;681.994;341.417;1.073.965;886.480
2017;3;MMA;Commercial;7.795;240;958;1.786;1.587;382;3.709.835;3.368.741;2.933.306;5.999.434;4.380.038
2017;3;LYH;Commercial;1.092;36;151;176;236;63;661.897;476.871;229.568;774.321;540.317
2017;3;SSA;Commercial;1.866;63;224;112;592;47;1.485.632;413.168;94.470;1.890.016;270.448
2017;3;MML;Commercial;6.338;147;717;2.338;1.033;251;2.685.393;2.569.003;1.705.846;3.569.433;645.383
2017;3;LMH;Commercial;6.179;93;888;1.440;1.448;287;3.642.460;3.470.024;1.544.852;5.998.091;3.226.858
2017;3;SSL;Commercial;3.383;131;387;1.172;601;128;1.790.382;1.365.862;1.024.277;2.009.573;362.235
2017;3;SSH;Commercial;3.123;103;496;845;699;116;1.791.515;2.175.265;1.333.324;3.539.591;493.670
2017;3;MMH;Commercial;5.488;261;950;1.057;1.468;357;3.444.870;3.037.924;1.514.750;4.634.134;1.022.497
2017;3;SYA;Commercial;1.727;78;262;370;430;198;1.366.794;951.401;338.003;1.423.353;1.056.871
2017;3;LSH;Commercial;2.667;128;511;393;866;382;2.492.176;1.451.020;484.581;2.833.669;2.320.812
2017;3;SYH;Commercial;1.378;75;298;259;566;8;979.868;902.724;530.805;1.517.992;53.832
2017;3;MSH;Commercial;6.312;328;1.154;583;2.098;565;5.244.324;3.100.880;538.673;6.181.919;3.132.516
2017;3;SMH;Commercial;3.208;120;578;1.087;1.003;169;1.753.941;2.275.814;847.356;3.930.598;480.152
2017;4;SML;Commercial;7.140;51;904;487;1.538;208;877.971;1.746.468;915.773;3.188.910;707.316
2017;4;LSL;Commercial;849;4;71;199;128;16;98.448;243.690;491.512;450.011;112.793
2017;4;MYA;Commercial;978;22;153;98;296;33;217.351;525.169;103.552;919.408;174.742
2017;4;SMA;Commercial;6.831;50;688;693;1.028;182;809.005;2.798.730;640.727;3.356.126;991.298
2017;4;MSL;Commercial;2.784;35;262;514;396;78;827.996;935.946;1.137.659;1.556.725;259.654
2017;4;LYL;Commercial;1.139;32;129;224;195;58;618.685;443.705;431.382;763.699;296.636
2017;4;LSA;Commercial;7.755;92;1.000;799;1.670;308;3.068.656;2.950.786;1.619.088;4.636.208;2.700.550
2017;4;LMA;Commercial;7.236;238;757;2.176;1.061;789;3.381.208;1.967.507;2.138.388;3.324.396;4.185.286
2017;4;SYL;Commercial;944;34;106;138;147;45;407.560;357.537;170.546;515.660;218.085
2017;4;MYL;Commercial;686;25;92;128;136;25;395.425;322.617;135.506;503.922;130.321
2017;4;MYH;Commercial;1.877;68;220;282;291;203;1.225.982;1.029.272;346.182;905.755;1.085.186
2017;4;LML;Commercial;7.211;56;691;2.189;1.029;265;1.056.713;1.581.064;2.990.355;2.459.022;1.338.521
2017;4;MSA;Commercial;5.014;81;628;936;1.141;233;1.962.166;2.148.194;2.056.943;4.056.716;1.019.492
2017;4;LYA;Commercial;1.549;56;205;297;287;102;1.212.864;734.841;352.573;1.076.310;804.204
2017;4;MMA;Commercial;7.716;249;999;1.605;1.675;383;3.998.872;3.563.956;2.636.692;6.108.363;4.646.824
2017;4;LYH;Commercial;1.087;37;147;177;231;68;764.620;494.378;335.174;753.786;568.433
2017;4;SSA;Commercial;1.845;63;237;451;282;47;1.198.324;480.782;386.616;942.598;277.457
2017;4;MML;Commercial;6.287;149;766;1.903;1.036;258;2.583.392;2.742.256;1.538.094;3.961.342;634.556
2017;4;LMH;Commercial;6.112;97;881;1.259;1.489;305;4.112.123;3.469.680;1.892.025;5.853.430;3.402.564
2017;4;SSL;Commercial;3.367;141;405;1.173;585;133;2.109.910;1.460.987;1.956.205;2.015.239;374.527
2017;4;SSH;Commercial;3.110;110;512;749;714;112;2.059.227;2.244.156;1.459.471;3.586.797;485.503
2017;4;MMH;Commercial;5.445;269;945;969;1.505;382;3.608.626;3.009.240;1.838.884;4.934.850;1.007.998
2017;4;SYA;Commercial;1.707;79;274;595;333;42;1.129.794;1.075.097;567.366;1.123.352;229.082
2017;4;LSH;Commercial;2.637;125;516;239;1.012;154;2.024.388;1.594.561;310.723;3.326.993;911.232
2017;4;SYH;Commercial;1.367;69;310;214;557;16;896.691;856.217;420.275;1.439.524;75.371
2017;4;MSH;Commercial;6.239;308;1.204;2.078;1.819;153;4.239.633;3.494.695;1.999.062;5.485.240;846.508
2017;4;SMH;Commercial;3.196;131;588;913;1.004;150;1.909.182;2.343.709;921.651;4.148.663;454.179
2018;1;SML;Commercial;7.268;48;894;556;1.610;218;790.893;1.710.564;1.002.300;3.029.684;739.966
2018;1;LSL;Commercial;846;5;98;127;173;22;140.010;334.442;252.596;609.833;123.629
2018;1;MYA;Commercial;988;21;147;92;353;89;232.468;543.319;108.387;1.090.959;580.783
2018;1;SMA;Commercial;6.898;48;695;408;1.546;900;881.121;2.962.463;421.383;5.212.510;6.267.905
2018;1;MSL;Commercial;2.798;31;254;512;384;83;671.994;891.611;912.815;1.472.582;281.554
2018;1;LYL;Commercial;1.152;29;114;186;177;53;577.598;441.588;329.159;772.729;299.035
2018;1;LSA;Commercial;7.849;95;996;749;1.700;298;3.173.585;2.968.964;1.212.390;4.731.559;2.808.569
2018;1;LMA;Commercial;7.308;231;762;492;1.013;185;3.643.343;2.020.659;519.627;3.237.612;1.136.419
2018;1;SYL;Commercial;945;34;111;159;167;48;446.821;370.689;172.659;626.516;212.359
2018;1;MYL;Commercial;692;26;95;137;144;29;406.745;328.289;119.188;541.686;141.353
2018;1;MYH;Commercial;1.895;63;217;568;487;47;1.227.092;1.041.829;778.191;1.513.358;312.914
2018;1;LML;Commercial;7.202;53;765;1.817;1.198;257;1.104.852;1.774.666;2.001.996;2.894.555;1.400.982
2018;1;MSA;Commercial;5.144;80;614;953;1.226;248;1.854.715;2.262.469;1.511.950;4.276.159;1.071.499
2018;1;LYA;Commercial;1.572;53;213;301;306;106;1.167.305;774.956;285.686;1.159.067;879.098
2018;1;MMA;Commercial;7.790;244;1.014;1.589;1.656;384;3.870.841;3.805.763;2.207.536;6.668.516;4.492.759
2018;1;LYH;Commercial;1.104;39;148;163;238;67;707.072;507.675;252.873;760.991;475.221
2018;1;SSA;Commercial;1.863;60;236;281;554;205;1.301.273;495.064;267.458;1.848.248;1.520.199
2018;1;MML;Commercial;6.336;147;864;1.876;1.275;274;2.682.618;2.996.113;1.267.288;4.796.361;690.836
2018;1;LMH;Commercial;6.158;94;884;1.382;1.532;300;3.997.041;3.558.567;1.594.502;6.088.583;3.455.277
2018;1;SSL;Commercial;3.391;137;409;1.163;623;142;1.915.596;1.473.255;1.350.515;2.129.979;384.458
2018;1;SSH;Commercial;3.158;106;520;682;761;113;1.951.347;2.366.719;1.161.984;3.617.374;468.209
2018;1;MMH;Commercial;5.512;262;920;901;1.435;368;3.379.374;3.033.029;1.419.014;4.805.952;1.058.114
2018;1;SYA;Commercial;1.724;76;286;293;282;93;1.247.331;1.149.817;304.047;960.955;644.054
2018;1;LSH;Commercial;2.663;130;521;809;885;459;2.215.766;1.689.641;1.115.138;2.848.198;3.282.829
2018;1;SYH;Commercial;1.386;73;299;204;523;15;949.772;892.081;359.368;1.586.011;89.687
2018;1;MSH;Commercial;6.302;314;1.173;871;1.618;163;4.556.064;3.552.003;934.287;4.953.186;1.065.621
2018;1;SMH;Commercial;3.218;123;634;1.166;1.114;178;1.759.983;2.480.192;796.015;4.822.159;482.978
2018;2;SML;Commercial;7.189;47;886;525;1.544;211;848.215;1.764.775;909.589;3.041.398;692.864
2018;2;LSL;Commercial;835;4;69;160;133;19;129.129;238.597;264.907;351.482;113.204
2018;2;MYA;Commercial;979;21;138;156;282;26;208.049;410.083;138.966;834.382;122.874
2018;2;SMA;Commercial;6.837;50;657;400;1.471;175;833.794;2.192.044;321.713;4.853.550;901.290
2018;2;MSL;Commercial;2.754;30;234;680;363;65;821.076;893.669;1.627.462;1.354.742;232.999
2018;2;LYL;Commercial;1.140;27;108;228;168;48;614.062;448.458;390.754;671.563;307.339
2018;2;LSA;Commercial;7.756;97;914;753;1.597;271;3.065.415;2.894.091;1.210.654;4.157.832;2.741.623
2018;2;LMA;Commercial;7.240;221;747;2.059;1.028;788;3.084.581;1.613.411;1.696.793;3.113.380;3.741.149
2018;2;SYL;Commercial;935;33;101;165;142;46;444.119;352.031;170.788;476.774;190.183
2018;2;MYL;Commercial;686;25;89;151;126;26;387.336;322.747;121.324;437.463;129.543
2018;2;MYH;Commercial;1.878;61;209;173;296;100;1.098.212;824.684;185.433;881.376;514.804
2018;2;LML;Commercial;7.220;54;630;2.474;992;251;1.116.387;1.458.730;3.487.603;1.827.487;1.249.497
2018;2;MSA;Commercial;5.174;76;599;977;1.226;233;1.766.304;2.181.309;1.389.175;3.440.061;1.027.216
2018;2;LYA;Commercial;1.551;54;200;315;297;96;1.217.184;712.557;288.111;1.011.023;883.530
2018;2;MMA;Commercial;7.714;240;940;1.843;1.563;355;3.884.671;3.417.377;2.987.261;5.617.494;4.488.449
